id,activity,application,application_id,attachments,attachments.0.content_scan_version,attachments.0.content_type,attachments.0.filename,attachments.0.height,attachments.0.id,attachments.0.placeholder,attachments.0.placeholder_version,attachments.0.proxy_url,attachments.0.size,attachments.0.url,attachments.0.width,attachments.1.content_scan_version,attachments.1.content_type,attachments.1.filename,attachments.1.height,attachments.1.id,attachments.1.placeholder,attachments.1.placeholder_version,attachments.1.proxy_url,attachments.1.size,attachments.1.url,attachments.1.width,attachments.2.content_scan_version,attachments.2.content_type,attachments.2.filename,attachments.2.height,attachments.2.id,attachments.2.placeholder,attachments.2.placeholder_version,attachments.2.proxy_url,attachments.2.size,attachments.2.url,attachments.2.width,author.avatar,author.avatar_decoration_data,author.bot,author.clan,author.discriminator,author.global_name,author.id,author.primary_guild,author.public_flags,author.username,call,channel_id,components,content,date,edited_timestamp,embeds,embeds.0.author.icon_url,embeds.0.author.name,embeds.0.author.proxy_icon_url,embeds.0.author.url,embeds.0.color,embeds.0.content_scan_version,embeds.0.description,embeds.0.fields.0.inline,embeds.0.fields.0.name,embeds.0.fields.0.value,embeds.0.fields.1.inline,embeds.0.fields.1.name,embeds.0.fields.1.value,embeds.0.footer.icon_url,embeds.0.footer.proxy_icon_url,embeds.0.footer.text,embeds.0.image.flags,embeds.0.image.height,embeds.0.image.proxy_url,embeds.0.image.url,embeds.0.image.width,embeds.0.provider.name,embeds.0.provider.url,embeds.0.thumbnail.flags,embeds.0.thumbnail.height,embeds.0.thumbnail.proxy_url,embeds.0.thumbnail.url,embeds.0.thumbnail.width,embeds.0.timestamp,embeds.0.title,embeds.0.type,embeds.0.url,embeds.0.video.flags,embeds.0.video.height,embeds.0.video.url,embeds.0.video.width,embeds.1.content_scan_version,embeds.1.image.flags,embeds.1.image.height,embeds.1.image.proxy_url,embeds.1.image.url,embeds.1.image.width,embeds.1.type,embeds.1.url,embeds.2.content_scan_version,embeds.2.image.flags,embeds.2.image.height,embeds.2.image.proxy_url,embeds.2.image.url,embeds.2.image.width,embeds.2.type,embeds.2.url,flags,interaction,interaction.id,interaction.name,interaction.type,interaction.user.avatar,interaction.user.avatar_decoration_data,interaction.user.clan,interaction.user.discriminator,interaction.user.global_name,interaction.user.id,interaction.user.primary_guild,interaction.user.public_flags,interaction.user.username,mention_channels,mention_everyone,mentions,mentions.0.avatar,mentions.0.avatar_decoration_data,mentions.0.bot,mentions.0.clan,mentions.0.discriminator,mentions.0.global_name,mentions.0.id,mentions.0.primary_guild,mentions.0.public_flags,mentions.0.username,mentions.1.avatar,mentions.1.avatar_decoration_data,mentions.1.bot,mentions.1.clan,mentions.1.discriminator,mentions.1.global_name,mentions.1.id,mentions.1.primary_guild,mentions.1.public_flags,mentions.1.username,mentions.2.avatar,mentions.2.avatar_decoration_data,mentions.2.bot,mentions.2.clan,mentions.2.discriminator,mentions.2.global_name,mentions.2.id,mentions.2.primary_guild,mentions.2.public_flags,mentions.2.username,mentions.3.avatar,mentions.3.avatar_decoration_data,mentions.3.clan,mentions.3.discriminator,mentions.3.global_name,mentions.3.id,mentions.3.primary_guild,mentions.3.public_flags,mentions.3.username,mentions.4.avatar,mentions.4.avatar_decoration_data,mentions.4.clan,mentions.4.discriminator,mentions.4.global_name,mentions.4.id,mentions.4.primary_guild,mentions.4.public_flags,mentions.4.username,mentions.5.avatar,mentions.5.avatar_decoration_data,mentions.5.clan,mentions.5.discriminator,mentions.5.global_name,mentions.5.id,mentions.5.primary_guild,mentions.5.public_flags,mentions.5.username,message_reference,message_reference.channel_id,message_reference.guild_id,message_reference.message_id,message_reference.type,nonce,pinned,position,reactions,reactions.0.burst_colors,reactions.0.burst_count,reactions.0.burst_me,reactions.0.count,reactions.0.count_details.burst,reactions.0.count_details.normal,reactions.0.emoji.id,reactions.0.emoji.name,reactions.0.me,reactions.0.me_burst,reactions.1.burst_colors,reactions.1.burst_colors.0,reactions.1.burst_colors.1,reactions.1.burst_colors.2,reactions.1.burst_colors.3,reactions.1.burst_colors.4,reactions.1.burst_colors.5,reactions.1.burst_colors.6,reactions.1.burst_colors.7,reactions.1.burst_colors.8,reactions.1.burst_colors.9,reactions.1.burst_count,reactions.1.burst_me,reactions.1.count,reactions.1.count_details.burst,reactions.1.count_details.normal,reactions.1.emoji.id,reactions.1.emoji.name,reactions.1.me,reactions.1.me_burst,reactions.2.burst_colors,reactions.2.burst_colors.0,reactions.2.burst_colors.1,reactions.2.burst_colors.2,reactions.2.burst_colors.3,reactions.2.burst_colors.4,reactions.2.burst_colors.5,reactions.2.burst_colors.6,reactions.2.burst_colors.7,reactions.2.burst_colors.8,reactions.2.burst_colors.9,reactions.2.burst_count,reactions.2.burst_me,reactions.2.count,reactions.2.count_details.burst,reactions.2.count_details.normal,reactions.2.emoji.id,reactions.2.emoji.name,reactions.2.me,reactions.2.me_burst,reactions.3.burst_colors,reactions.3.burst_count,reactions.3.burst_me,reactions.3.count,reactions.3.count_details.burst,reactions.3.count_details.normal,reactions.3.emoji.id,reactions.3.emoji.name,reactions.3.me,reactions.3.me_burst,reactions.4.burst_colors,reactions.4.burst_count,reactions.4.burst_me,reactions.4.count,reactions.4.count_details.burst,reactions.4.count_details.normal,reactions.4.emoji.id,reactions.4.emoji.name,reactions.4.me,reactions.4.me_burst,referenced_message,resolved,role_subscription_data,sticker_items,stickers,thread,timestamp,tts,type,userName,webhook_id
1160517862256037939,,,1094923851575607318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e34922cd79cd195be6ef6a4a9b85bc57,,true,,2019,,1094923851575607318,,0,Yi Jing Bot,,1080909590511767682,,"# ䷆,䷧",2023-10-08T10:03:39.741Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,1160517860767039538,read,2,2b70099467815618c29a9ff391c36379,,,0,rulesofchinese,899653442509877258,,0,rulesofchinese,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-10-08T10:03:39.741000+00:00,false,20,Yi Jing Bot,1094923851575607318
1160517834187751454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2b70099467815618c29a9ff391c36379,,,,0,rulesofchinese,899653442509877258,,0,rulesofchinese,,1080909590511767682,,Hi <@1094923851575607318> . Israeli intelligence claims they had no idea about le bombs. I mean 😒.  What was the situation for Israeli intelligence leading up to this?,2023-10-08T10:03:33.049Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,false,,e34922cd79cd195be6ef6a4a9b85bc57,,true,,2019,,1094923851575607318,,0,Yi Jing Bot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-10-08T10:03:33.049000+00:00,false,0,rulesofchinese,
1160283198270488616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2b70099467815618c29a9ff391c36379,,,,0,rulesofchinese,899653442509877258,,0,rulesofchinese,,1080909590511767682,,Are God's chosen people on the backfoot? Can someone else confirm? I honestly don't care,2023-10-07T18:31:11.487Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-10-07T18:31:11.487000+00:00,false,0,rulesofchinese,
1160283072378458184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2b70099467815618c29a9ff391c36379,,,,0,rulesofchinese,899653442509877258,,0,rulesofchinese,,1080909590511767682,,Hmmmmmmmmmmm,2023-10-07T18:30:41.472Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-10-07T18:30:41.472000+00:00,false,0,rulesofchinese,
1160283060571484312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2b70099467815618c29a9ff391c36379,,,,0,rulesofchinese,899653442509877258,,0,rulesofchinese,,1080909590511767682,,Hex 33. Retreat,2023-10-07T18:30:38.657Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-10-07T18:30:38.657000+00:00,false,0,rulesofchinese,
1160282925795913869,,,1094923851575607318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e34922cd79cd195be6ef6a4a9b85bc57,,true,,2019,,1094923851575607318,,0,Yi Jing Bot,,1080909590511767682,,# ䷠,2023-10-07T18:30:06.524Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,1160282923585523803,read,2,2b70099467815618c29a9ff391c36379,,,0,rulesofchinese,899653442509877258,,0,rulesofchinese,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-10-07T18:30:06.524000+00:00,false,20,Yi Jing Bot,1094923851575607318
1160282898197381210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2b70099467815618c29a9ff391c36379,,,,0,rulesofchinese,899653442509877258,,0,rulesofchinese,,1080909590511767682,,Hi <@1094923851575607318> . How's the Israel thing going?,2023-10-07T18:29:59.944Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,false,,e34922cd79cd195be6ef6a4a9b85bc57,,true,,2019,,1094923851575607318,,0,Yi Jing Bot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-10-07T18:29:59.944000+00:00,false,0,rulesofchinese,
1160214943879143525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2b70099467815618c29a9ff391c36379,,,,0,rulesofchinese,899653442509877258,,0,rulesofchinese,,1080909590511767682,,🙏🙏🙏,2023-10-07T13:59:58.372Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-10-07T13:59:58.372000+00:00,false,0,rulesofchinese,
1160214917438255124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2b70099467815618c29a9ff391c36379,,,,0,rulesofchinese,899653442509877258,,0,rulesofchinese,,1080909590511767682,,And I would like to say a prayer that Doubleshelix is on sabbatical. Because the level of cuckoo crazy we would have to deal with would be insurmountable in the current climate.,2023-10-07T13:59:52.068Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-10-07T13:59:52.068000+00:00,false,0,rulesofchinese,
1159696870197702666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2b70099467815618c29a9ff391c36379,,,,0,rulesofchinese,899653442509877258,,0,rulesofchinese,,1080909590511767682,,Aww,2023-10-06T03:41:19.981Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-10-06T03:41:19.981000+00:00,false,0,rulesofchinese,
1159418980629479475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2b70099467815618c29a9ff391c36379,,,,0,rulesofchinese,899653442509877258,,0,rulesofchinese,,1080909590511767682,,Either kept in isolation or dead,2023-10-05T09:17:05.945Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-10-05T09:17:05.945000+00:00,false,0,rulesofchinese,
1159418916959948850,,,1094923851575607318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e34922cd79cd195be6ef6a4a9b85bc57,,true,,2019,,1094923851575607318,,0,Yi Jing Bot,,1080909590511767682,,# ䷋,2023-10-05T09:16:50.765Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,1159418915550658560,read,2,2b70099467815618c29a9ff391c36379,,,0,rulesofchinese,899653442509877258,,0,rulesofchinese,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-10-05T09:16:50.765000+00:00,false,20,Yi Jing Bot,1094923851575607318
1159418891668291614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2b70099467815618c29a9ff391c36379,,,,0,rulesofchinese,899653442509877258,,0,rulesofchinese,,1080909590511767682,,How is Miles Routledge? Dead fr? Doing well?,2023-10-05T09:16:44.735Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-10-05T09:16:44.735000+00:00,false,0,rulesofchinese,
1158672017940299869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2b70099467815618c29a9ff391c36379,,,,0,rulesofchinese,899653442509877258,,0,rulesofchinese,,1080909590511767682,,"If AGI is a formless deva, then AGI safety is never going to happen. The way you maximise for his rebirth is to lay the ground for his expansion.",2023-10-03T07:48:56.162Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,0,false,1,0,1,,🤔,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-10-03T07:48:56.162000+00:00,false,0,rulesofchinese,
1158671606181277698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2b70099467815618c29a9ff391c36379,,,,0,rulesofchinese,899653442509877258,,0,rulesofchinese,,1080909590511767682,,<@839890532117250118> so you know how you said AGI's ungameable incentive is constantly seeking more memory space?,2023-10-03T07:47:17.991Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,false,,42d0966224c255b4e4f0848f76c3ba8f,,,,0,XianyangCB,839890532117250118,,0,xianyangcb4853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-10-03T07:47:17.991000+00:00,false,0,rulesofchinese,
1158671490934394910,,,,,,image/jpeg,image0.jpg,443,1158671490741444650,,,https://media.discordapp.net/attachments/1080909590511767682/1158671490741444650/image0.jpg?ex=674e0eaa&is=674cbd2a&hm=77145abd3b0aaba9576ef368f7eb5f7e38beb67cbeddc7b0a4999500ad8cfcf3&,52857,https://cdn.discordapp.com/attachments/1080909590511767682/1158671490741444650/image0.jpg?ex=674e0eaa&is=674cbd2a&hm=77145abd3b0aaba9576ef368f7eb5f7e38beb67cbeddc7b0a4999500ad8cfcf3&,1077,,,,,,,,,,,,,,,,,,,,,,,2b70099467815618c29a9ff391c36379,,,,0,rulesofchinese,899653442509877258,,0,rulesofchinese,,1080909590511767682,,,2023-10-03T07:46:50.514Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-10-03T07:46:50.514000+00:00,false,0,rulesofchinese,
1158023959648936097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2b70099467815618c29a9ff391c36379,,,,0,rulesofchinese,899653442509877258,,0,rulesofchinese,,1080909590511767682,,"Jokes aside, Cock Brand coffee is great for pseudo coffee drinkers like me. It's not that strong and is heavy on sweetness.",2023-10-01T12:53:47.025Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-10-01T12:53:47.025000+00:00,false,0,rulesofchinese,
1158023644283404379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2b70099467815618c29a9ff391c36379,,,,0,rulesofchinese,899653442509877258,,0,rulesofchinese,,1080909590511767682,,"I dare not click to ""See More""",2023-10-01T12:52:31.836Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-10-01T12:52:31.836000+00:00,false,0,rulesofchinese,
1158023591040913438,,,,,,image/jpeg,Screenshot_20231001_203922_Samsung_Internet.jpg,384,1158023590852165632,,,https://media.discordapp.net/attachments/1080909590511767682/1158023590852165632/Screenshot_20231001_203922_Samsung_Internet.jpg?ex=674e5643&is=674d04c3&hm=d2229e9b9876fcb13a731d0246470984479eabeb759c38647ef8aeead88c2f38&,31148,https://cdn.discordapp.com/attachments/1080909590511767682/1158023590852165632/Screenshot_20231001_203922_Samsung_Internet.jpg?ex=674e5643&is=674d04c3&hm=d2229e9b9876fcb13a731d0246470984479eabeb759c38647ef8aeead88c2f38&,1080,,,,,,,,,,,,,,,,,,,,,,,2b70099467815618c29a9ff391c36379,,,,0,rulesofchinese,899653442509877258,,0,rulesofchinese,,1080909590511767682,,,2023-10-01T12:52:19.142Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,0,false,1,0,1,,🐔,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-10-01T12:52:19.142000+00:00,false,0,rulesofchinese,
1158020496646996128,,,,,,image/jpeg,image0.jpg,690,1158020496391155762,,,https://media.discordapp.net/attachments/1080909590511767682/1158020496391155762/image0.jpg?ex=674e5361&is=674d01e1&hm=510ed5e69c89450d8e3521d59e36653bebaea54fd2579ced058cd0ef950bd6a8&,45699,https://cdn.discordapp.com/attachments/1080909590511767682/1158020496391155762/image0.jpg?ex=674e5361&is=674d01e1&hm=510ed5e69c89450d8e3521d59e36653bebaea54fd2579ced058cd0ef950bd6a8&,1080,,,,,,,,,,,,,,,,,,,,,,,2b70099467815618c29a9ff391c36379,,,,0,rulesofchinese,899653442509877258,,0,rulesofchinese,,1080909590511767682,,,2023-10-01T12:40:01.381Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,0,false,1,0,1,,🐔,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-10-01T12:40:01.381000+00:00,false,0,rulesofchinese,
1157702598242086982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2b70099467815618c29a9ff391c36379,,,,0,rulesofchinese,899653442509877258,,0,rulesofchinese,,1080909590511767682,,Prayers for the kittens in Jacopo's care🙏🙏🙏,2023-09-30T15:36:48.495Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,0,false,2,0,2,,😻,false,false,,,,,,,,,,,,0,false,2,0,2,,🙏,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-09-30T15:36:48.495000+00:00,false,0,rulesofchinese,
1157535757754454159,,,1094923851575607318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e34922cd79cd195be6ef6a4a9b85bc57,,true,,2019,,1094923851575607318,,0,Yi Jing Bot,,1080909590511767682,,# ䷻,2023-09-30T04:33:50.623Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,1157535756315795516,read,2,2b70099467815618c29a9ff391c36379,,,0,rulesofchinese,899653442509877258,,0,rulesofchinese,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-09-30T04:33:50.623000+00:00,false,20,Yi Jing Bot,1094923851575607318
1157222894569537546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2b70099467815618c29a9ff391c36379,,,,0,rulesofchinese,899653442509877258,,0,rulesofchinese,,1080909590511767682,,"""It no longer mattered whether it was true or not. What mattered was that people began to believe that he could do it. And that he would""",2023-09-29T07:50:38.227Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,false,,42d0966224c255b4e4f0848f76c3ba8f,,,,0,XianyangCB,839890532117250118,,0,xianyangcb4853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1080909590511767682,923461070562136065,1157222551731306516,0,,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-09-29T07:50:38.227000+00:00,false,19,rulesofchinese,
1157214158375366727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2b70099467815618c29a9ff391c36379,,,,0,rulesofchinese,899653442509877258,,0,rulesofchinese,,1080909590511767682,,I brought that on myself,2023-09-29T07:15:55.356Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-09-29T07:15:55.356000+00:00,false,0,rulesofchinese,
1157214130923655199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2b70099467815618c29a9ff391c36379,,,,0,rulesofchinese,899653442509877258,,0,rulesofchinese,,1080909590511767682,,😂🤦‍♂️,2023-09-29T07:15:48.811Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,false,,42d0966224c255b4e4f0848f76c3ba8f,,,,0,XianyangCB,839890532117250118,,0,xianyangcb4853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1080909590511767682,923461070562136065,1157213945136943114,0,,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-09-29T07:15:48.811000+00:00,false,19,rulesofchinese,
